Date,total_confirmed_cases,total_discharged,total_deaths,total_active_cases,new_confirmed_cases,new_discharged,new_deaths,State,data
2020-06-20,552.0,286.0,10.0,256.0,25.0,0.0,0.0,Kaduna,
2020-06-20,234.0,137.0,0.0,97.0,0.0,0.0,0.0,Ebonyi,
2020-06-20,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-20,466.0,353.0,31.0,82.0,1.0,11.0,0.0,Borno,
2020-06-19,447.0,322.0,11.0,114.0,9.0,0.0,0.0,Bauchi,
2020-06-19,451.0,220.0,13.0,218.0,4.0,29.0,0.0,Gombe,
2020-06-19,66.0,33.0,2.0,31.0,0.0,0.0,0.0,Niger,
2020-06-19,32.0,26.0,2.0,4.0,2.0,2.0,0.0,Ekiti,
2020-06-19,527.0,286.0,10.0,231.0,14.0,0.0,0.0,Kaduna,
2020-06-19,126.0,28.0,5.0,93.0,31.0,0.0,0.0,Enugu,
2020-06-19,135.0,115.0,14.0,6.0,0.0,0.0,0.0,Sokoto,
2020-06-19,426.0,233.0,22.0,171.0,0.0,0.0,0.0,Katsina,
2020-06-19,739.0,304.0,27.0,408.0,18.0,16.0,1.0,Rivers,
2020-06-19,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-19,748.0,161.0,31.0,556.0,19.0,1.0,0.0,Edo,
2020-06-19,8177.0,1405.0,108.0,6664.0,281.0,23.0,0.0,Lagos,
2020-06-19,809.0,281.0,9.0,519.0,45.0,0.0,0.0,Oyo,
2020-06-19,42.0,37.0,4.0,1.0,0.0,0.0,0.0,Adamawa,
2020-06-19,181.0,78.0,6.0,97.0,3.0,4.0,0.0,Nasara,
2020-06-19,234.0,137.0,0.0,97.0,0.0,0.0,0.0,Ebonyi,
2020-06-19,128.0,42.0,16.0,70.0,23.0,0.0,1.0,Ondo,
2020-06-19,66.0,51.0,9.0,6.0,0.0,7.0,0.0,Anambra,
2020-06-19,1182.0,707.0,50.0,425.0,12.0,1.0,0.0,Kano,
2020-06-19,465.0,342.0,31.0,92.0,1.0,9.0,1.0,Borno,
2020-06-19,128.0,29.0,9.0,90.0,17.0,1.0,6.0,Bayelsa,
2020-06-19,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-19,623.0,358.0,15.0,250.0,37.0,2.0,0.0,Ogun,
2020-06-19,317.0,191.0,6.0,120.0,0.0,1.0,0.0,Jigawa,
2020-06-19,56.0,45.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-19,221.0,93.0,3.0,125.0,48.0,73.0,3.0,Abia,
2020-06-19,180.0,122.0,6.0,52.0,3.0,22.0,0.0,Kwara,
2020-06-19,65.0,40.0,2.0,23.0,17.0,0.0,0.0,Akwa Ibom,
2020-06-19,54.0,45.0,4.0,5.0,3.0,0.0,0.0,Osun,
2020-06-19,39.0,12.0,0.0,27.0,3.0,1.0,0.0,Benue,
2020-06-19,205.0,21.0,3.0,181.0,0.0,0.0,0.0,Imo,
2020-06-19,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-19,67.0,34.0,6.0,27.0,0.0,0.0,0.0,Kebbi,
2020-06-19,418.0,119.0,17.0,282.0,18.0,15.0,0.0,Delta,
2020-06-18,464.0,333.0,30.0,101.0,7.0,17.0,0.0,Borno,
2020-06-18,42.0,37.0,4.0,1.0,0.0,0.0,0.0,Adamawa,
2020-06-18,177.0,100.0,6.0,71.0,5.0,2.0,1.0,Kwara,
2020-06-18,586.0,356.0,15.0,215.0,0.0,41.0,1.0,Ogun,
2020-06-18,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-18,317.0,190.0,6.0,121.0,0.0,0.0,0.0,Jigawa,
2020-06-18,400.0,104.0,17.0,279.0,33.0,9.0,0.0,Delta,
2020-06-18,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-18,48.0,40.0,2.0,6.0,0.0,23.0,0.0,Akwa Ibom,
2020-06-18,66.0,33.0,2.0,31.0,0.0,2.0,1.0,Niger,
2020-06-18,447.0,191.0,13.0,243.0,4.0,20.0,1.0,Gombe,
2020-06-18,135.0,115.0,14.0,6.0,2.0,12.0,0.0,Sokoto,
2020-06-18,173.0,20.0,0.0,153.0,0.0,0.0,0.0,Abia,
2020-06-18,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-18,205.0,21.0,3.0,181.0,46.0,0.0,0.0,Imo,
2020-06-18,1170.0,706.0,50.0,414.0,10.0,10.0,0.0,Kano,
2020-06-18,7896.0,1382.0,108.0,6406.0,280.0,59.0,1.0,Lagos,
2020-06-18,66.0,44.0,9.0,13.0,0.0,19.0,0.0,Anambra,
2020-06-18,426.0,233.0,22.0,171.0,12.0,0.0,0.0,Katsina,
2020-06-18,234.0,137.0,0.0,97.0,72.0,11.0,0.0,Ebonyi,
2020-06-18,36.0,11.0,0.0,25.0,0.0,0.0,0.0,Benue,
2020-06-18,513.0,286.0,10.0,217.0,23.0,0.0,0.0,Kaduna,
2020-06-18,95.0,28.0,5.0,62.0,2.0,0.0,0.0,Enugu,
2020-06-18,438.0,322.0,11.0,105.0,8.0,34.0,0.0,Bauchi,
2020-06-18,51.0,45.0,4.0,2.0,1.0,4.0,0.0,Osun,
2020-06-18,56.0,45.0,8.0,3.0,1.0,0.0,0.0,Yobe,
2020-06-18,729.0,160.0,31.0,538.0,34.0,6.0,0.0,Edo,
2020-06-18,111.0,28.0,3.0,80.0,0.0,0.0,0.0,Bayelsa,
2020-06-18,178.0,74.0,6.0,98.0,1.0,0.0,0.0,Nasara,
2020-06-18,30.0,24.0,2.0,4.0,0.0,6.0,0.0,Ekiti,
2020-06-18,721.0,288.0,26.0,407.0,25.0,15.0,0.0,Rivers,
2020-06-18,67.0,34.0,6.0,27.0,0.0,0.0,0.0,Kebbi,
2020-06-18,764.0,281.0,9.0,474.0,103.0,39.0,0.0,Oyo,
2020-06-18,105.0,42.0,15.0,48.0,16.0,0.0,1.0,Ondo,
2020-06-17,1160.0,696.0,50.0,414.0,2.0,33.0,0.0,Kano,
2020-06-17,50.0,41.0,4.0,5.0,0.0,0.0,0.0,Osun,
2020-06-17,159.0,21.0,3.0,135.0,0.0,0.0,0.0,Imo,
2020-06-17,36.0,11.0,0.0,25.0,0.0,0.0,0.0,Benue,
2020-06-17,430.0,288.0,11.0,131.0,0.0,41.0,0.0,Bauchi,
2020-06-17,490.0,286.0,10.0,194.0,18.0,16.0,0.0,Kaduna,
2020-06-17,173.0,20.0,0.0,153.0,0.0,0.0,0.0,Abia,
2020-06-17,457.0,316.0,30.0,111.0,12.0,23.0,0.0,Borno,
2020-06-17,162.0,126.0,0.0,36.0,0.0,42.0,0.0,Ebonyi,
2020-06-17,443.0,171.0,12.0,260.0,2.0,15.0,0.0,Gombe,
2020-06-17,696.0,273.0,26.0,397.0,65.0,29.0,1.0,Rivers,
2020-06-17,66.0,31.0,1.0,34.0,0.0,0.0,0.0,Niger,
2020-06-17,89.0,42.0,14.0,33.0,7.0,6.0,5.0,Ondo,
2020-06-17,586.0,315.0,14.0,257.0,12.0,60.0,0.0,Ogun,
2020-06-17,111.0,28.0,3.0,80.0,25.0,0.0,0.0,Bayelsa,
2020-06-17,93.0,28.0,5.0,60.0,17.0,1.0,0.0,Enugu,
2020-06-17,367.0,95.0,17.0,255.0,50.0,19.0,0.0,Delta,
2020-06-17,172.0,98.0,5.0,69.0,4.0,0.0,1.0,Kwara,
2020-06-17,317.0,190.0,6.0,121.0,0.0,12.0,0.0,Jigawa,
2020-06-17,177.0,74.0,6.0,97.0,0.0,6.0,0.0,Nasara,
2020-06-17,133.0,103.0,14.0,16.0,1.0,0.0,0.0,Sokoto,
2020-06-17,414.0,233.0,22.0,159.0,0.0,0.0,0.0,Katsina,
2020-06-17,67.0,34.0,6.0,27.0,1.0,3.0,0.0,Kebbi,
2020-06-17,30.0,18.0,2.0,10.0,0.0,0.0,0.0,Ekiti,
2020-06-17,48.0,17.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-17,661.0,242.0,9.0,410.0,56.0,0.0,1.0,Oyo,
2020-06-17,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-17,7616.0,1323.0,107.0,6186.0,155.0,21.0,0.0,Lagos,
2020-06-17,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-17,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-17,66.0,25.0,9.0,32.0,0.0,0.0,0.0,Anambra,
2020-06-17,42.0,37.0,4.0,1.0,0.0,0.0,0.0,Adamawa,
2020-06-17,695.0,154.0,31.0,510.0,75.0,4.0,6.0,Edo,
2020-06-17,55.0,45.0,8.0,2.0,0.0,0.0,0.0,Yobe,
2020-06-16,66.0,25.0,9.0,32.0,0.0,7.0,0.0,Anambra,
2020-06-16,36.0,11.0,0.0,25.0,1.0,0.0,0.0,Benue,
2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cross River,
2020-06-16,574.0,255.0,14.0,305.0,7.0,0.0,0.0,Ogun,
2020-06-16,86.0,28.0,3.0,55.0,54.0,0.0,0.0,Bayelsa,
2020-06-16,48.0,17.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-16,620.0,150.0,25.0,445.0,0.0,0.0,0.0,Edo,
2020-06-16,177.0,68.0,6.0,103.0,0.0,0.0,0.0,Nasara,
2020-06-16,66.0,31.0,6.0,29.0,0.0,0.0,0.0,Kebbi,
2020-06-16,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-16,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-16,168.0,98.0,4.0,66.0,17.0,5.0,0.0,Kwara,
2020-06-16,317.0,76.0,17.0,224.0,37.0,0.0,0.0,Delta,
2020-06-16,7461.0,1302.0,107.0,6052.0,142.0,165.0,25.0,Lagos,
2020-06-16,430.0,247.0,11.0,172.0,8.0,3.0,0.0,Bauchi,
2020-06-16,55.0,45.0,8.0,2.0,0.0,0.0,0.0,Yobe,
2020-06-16,472.0,270.0,10.0,192.0,26.0,1.0,0.0,Kaduna,
2020-06-16,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-16,159.0,21.0,3.0,135.0,23.0,1.0,0.0,Imo,
2020-06-16,414.0,233.0,22.0,159.0,0.0,14.0,0.0,Katsina,
2020-06-16,162.0,84.0,0.0,78.0,0.0,0.0,0.0,Ebonyi,
2020-06-16,1158.0,663.0,50.0,445.0,0.0,37.0,0.0,Kano,
2020-06-16,605.0,242.0,8.0,355.0,30.0,0.0,1.0,Oyo,
2020-06-16,50.0,41.0,4.0,5.0,0.0,0.0,0.0,Osun,
2020-06-16,441.0,156.0,12.0,273.0,11.0,0.0,0.0,Gombe,
2020-06-16,82.0,36.0,9.0,37.0,10.0,3.0,0.0,Ondo,
2020-06-16,30.0,18.0,2.0,10.0,0.0,0.0,0.0,Ekiti,
2020-06-16,317.0,178.0,6.0,133.0,0.0,0.0,0.0,Jigawa,
2020-06-16,631.0,244.0,25.0,362.0,39.0,22.0,2.0,Rivers,
2020-06-16,445.0,293.0,30.0,122.0,6.0,6.0,1.0,Borno,
2020-06-16,173.0,20.0,0.0,153.0,0.0,0.0,0.0,Abia,
2020-06-16,42.0,37.0,4.0,1.0,0.0,3.0,0.0,Adamawa,
2020-06-16,132.0,103.0,14.0,15.0,0.0,0.0,0.0,Sokoto,
2020-06-16,66.0,31.0,1.0,34.0,0.0,0.0,0.0,Niger,
2020-06-16,76.0,27.0,5.0,44.0,19.0,1.0,0.0,Enugu,
2020-06-15,317.0,178.0,6.0,133.0,0.0,0.0,0.0,Jigawa,
2020-06-15,136.0,20.0,3.0,113.0,0.0,0.0,0.0,Imo,
2020-06-15,151.0,93.0,4.0,54.0,1.0,13.0,0.0,Kwara,
2020-06-15,50.0,41.0,4.0,5.0,0.0,0.0,0.0,Osun,
2020-06-15,72.0,33.0,9.0,30.0,8.0,0.0,0.0,Ondo,
2020-06-15,30.0,18.0,2.0,10.0,0.0,0.0,0.0,Ekiti,
2020-06-15,439.0,287.0,29.0,123.0,1.0,15.0,0.0,Borno,
2020-06-15,48.0,17.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-15,162.0,84.0,0.0,78.0,0.0,0.0,0.0,Ebonyi,
2020-06-15,1158.0,626.0,50.0,482.0,21.0,0.0,0.0,Kano,
2020-06-15,42.0,34.0,4.0,4.0,0.0,0.0,0.0,Adamawa,
2020-06-15,66.0,31.0,1.0,34.0,10.0,1.0,0.0,Niger,
2020-06-15,35.0,11.0,0.0,24.0,1.0,0.0,0.0,Benue,
2020-06-15,177.0,68.0,6.0,103.0,5.0,0.0,0.0,Nasara,
2020-06-15,575.0,242.0,7.0,326.0,68.0,26.0,0.0,Oyo,
2020-06-15,173.0,20.0,0.0,153.0,7.0,0.0,0.0,Abia,
2020-06-15,66.0,18.0,9.0,39.0,1.0,0.0,0.0,Anambra,
2020-06-15,57.0,26.0,5.0,26.0,0.0,0.0,0.0,Enugu,
2020-06-15,567.0,255.0,14.0,298.0,8.0,24.0,0.0,Ogun,
2020-06-15,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-15,414.0,219.0,22.0,173.0,0.0,0.0,0.0,Katsina,
2020-06-15,422.0,244.0,11.0,167.0,12.0,0.0,0.0,Bauchi,
2020-06-15,32.0,28.0,3.0,1.0,0.0,2.0,0.0,Bayelsa,
2020-06-15,132.0,103.0,14.0,15.0,0.0,0.0,0.0,Sokoto,
2020-06-15,55.0,45.0,8.0,2.0,0.0,9.0,1.0,Yobe,
2020-06-15,66.0,31.0,6.0,29.0,9.0,2.0,0.0,Kebbi,
2020-06-15,430.0,156.0,12.0,262.0,20.0,0.0,0.0,Gombe,
2020-06-15,620.0,150.0,25.0,445.0,40.0,3.0,0.0,Edo,
2020-06-15,446.0,269.0,10.0,167.0,0.0,0.0,0.0,Kaduna,
2020-06-15,7319.0,1137.0,82.0,6100.0,216.0,0.0,0.0,Lagos,
2020-06-15,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-15,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-15,592.0,222.0,23.0,347.0,103.0,11.0,1.0,Rivers,
2020-06-15,280.0,76.0,17.0,187.0,13.0,6.0,2.0,Delta,
2020-06-14,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-14,166.0,20.0,0.0,146.0,15.0,2.0,0.0,Abia,
2020-06-14,64.0,33.0,9.0,22.0,1.0,0.0,0.0,Ondo,
2020-06-14,34.0,11.0,0.0,23.0,0.0,4.0,0.0,Benue,
2020-06-14,57.0,26.0,5.0,26.0,6.0,8.0,4.0,Enugu,
2020-06-14,317.0,178.0,6.0,133.0,0.0,0.0,0.0,Jigawa,
2020-06-14,162.0,84.0,0.0,78.0,0.0,0.0,0.0,Ebonyi,
2020-06-14,150.0,80.0,4.0,66.0,0.0,0.0,3.0,Kwara,
2020-06-14,267.0,70.0,15.0,182.0,13.0,7.0,3.0,Delta,
2020-06-14,414.0,219.0,22.0,173.0,0.0,0.0,0.0,Katsina,
2020-06-14,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-14,559.0,231.0,14.0,314.0,6.0,0.0,0.0,Ogun,
2020-06-14,57.0,29.0,6.0,22.0,3.0,0.0,1.0,Kebbi,
2020-06-14,7103.0,1137.0,82.0,5884.0,68.0,0.0,0.0,Lagos,
2020-06-14,65.0,18.0,9.0,38.0,1.0,0.0,0.0,Anambra,
2020-06-14,32.0,26.0,3.0,3.0,0.0,6.0,0.0,Bayelsa,
2020-06-14,580.0,147.0,25.0,408.0,36.0,14.0,0.0,Edo,
2020-06-14,42.0,34.0,4.0,4.0,0.0,0.0,0.0,Adamawa,
2020-06-14,489.0,211.0,22.0,256.0,7.0,3.0,0.0,Rivers,
2020-06-14,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-14,56.0,30.0,1.0,25.0,7.0,2.0,0.0,Niger,
2020-06-14,438.0,272.0,29.0,137.0,13.0,2.0,0.0,Borno,
2020-06-14,1137.0,626.0,50.0,461.0,46.0,27.0,0.0,Kano,
2020-06-14,446.0,269.0,10.0,167.0,17.0,20.0,0.0,Kaduna,
2020-06-14,30.0,18.0,2.0,10.0,0.0,0.0,0.0,Ekiti,
2020-06-14,507.0,216.0,7.0,284.0,16.0,0.0,0.0,Oyo,
2020-06-14,172.0,68.0,6.0,98.0,31.0,4.0,0.0,Nasara,
2020-06-14,132.0,103.0,14.0,15.0,0.0,0.0,0.0,Sokoto,
2020-06-14,48.0,17.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-14,410.0,156.0,12.0,242.0,73.0,17.0,0.0,Gombe,
2020-06-14,55.0,36.0,7.0,12.0,0.0,0.0,0.0,Yobe,
2020-06-14,50.0,41.0,4.0,5.0,0.0,0.0,0.0,Osun,
2020-06-14,410.0,244.0,11.0,155.0,0.0,0.0,0.0,Bauchi,
2020-06-14,136.0,20.0,3.0,113.0,1.0,0.0,0.0,Imo,
2020-06-13,254.0,63.0,12.0,179.0,11.0,0.0,0.0,Delta,
2020-06-13,54.0,29.0,5.0,20.0,4.0,0.0,0.0,Kebbi,
2020-06-13,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-13,55.0,36.0,7.0,12.0,2.0,0.0,0.0,Yobe,
2020-06-13,429.0,249.0,10.0,170.0,27.0,7.0,0.0,Kaduna,
2020-06-13,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-13,410.0,244.0,11.0,155.0,8.0,14.0,1.0,Bauchi,
2020-06-13,7035.0,1137.0,82.0,5816.0,195.0,0.0,0.0,Lagos,
2020-06-13,135.0,20.0,3.0,112.0,21.0,1.0,2.0,Imo,
2020-06-13,42.0,34.0,4.0,4.0,0.0,0.0,0.0,Adamawa,
2020-06-13,150.0,80.0,1.0,69.0,1.0,10.0,0.0,Kwara,
2020-06-13,63.0,33.0,9.0,21.0,1.0,0.0,0.0,Ondo,
2020-06-13,317.0,178.0,6.0,133.0,3.0,0.0,1.0,Jigawa,
2020-06-13,132.0,103.0,14.0,15.0,0.0,0.0,0.0,Sokoto,
2020-06-13,30.0,18.0,2.0,10.0,0.0,0.0,0.0,Ekiti,
2020-06-13,491.0,216.0,7.0,268.0,22.0,0.0,0.0,Oyo,
2020-06-13,337.0,139.0,12.0,186.0,17.0,4.0,0.0,Gombe,
2020-06-13,151.0,18.0,0.0,133.0,0.0,2.0,0.0,Abia,
2020-06-13,32.0,20.0,3.0,9.0,0.0,0.0,0.0,Bayelsa,
2020-06-13,50.0,41.0,4.0,5.0,0.0,0.0,0.0,Osun,
2020-06-13,49.0,28.0,1.0,20.0,0.0,0.0,0.0,Niger,
2020-06-13,1091.0,599.0,50.0,442.0,42.0,22.0,0.0,Kano,
2020-06-13,414.0,219.0,22.0,173.0,3.0,0.0,0.0,Katsina,
2020-06-13,544.0,133.0,25.0,386.0,26.0,5.0,0.0,Edo,
2020-06-13,141.0,64.0,6.0,71.0,9.0,0.0,0.0,Nasara,
2020-06-13,162.0,84.0,0.0,78.0,10.0,14.0,0.0,Ebonyi,
2020-06-13,48.0,17.0,2.0,29.0,3.0,3.0,0.0,Akwa Ibom,
2020-06-13,51.0,18.0,1.0,32.0,12.0,4.0,0.0,Enugu,
2020-06-13,482.0,208.0,22.0,252.0,0.0,12.0,0.0,Rivers,
2020-06-13,553.0,231.0,14.0,308.0,9.0,17.0,0.0,Ogun,
2020-06-13,64.0,18.0,9.0,37.0,11.0,0.0,0.0,Anambra,
2020-06-13,34.0,7.0,0.0,27.0,12.0,5.0,0.0,Benue,
2020-06-13,425.0,270.0,29.0,126.0,2.0,39.0,3.0,Borno,
2020-06-13,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-12,50.0,41.0,4.0,5.0,0.0,1.0,0.0,Osun,
2020-06-12,49.0,28.0,1.0,20.0,3.0,2.0,0.0,Niger,
2020-06-12,22.0,2.0,0.0,20.0,9.0,1.0,0.0,Benue,
2020-06-12,6840.0,1137.0,82.0,5621.0,229.0,140.0,0.0,Lagos,
2020-06-12,320.0,135.0,12.0,173.0,27.0,0.0,0.0,Gombe,
2020-06-12,53.0,18.0,9.0,26.0,0.0,5.0,8.0,Anambra,
2020-06-12,314.0,178.0,5.0,131.0,0.0,7.0,0.0,Jigawa,
2020-06-12,62.0,33.0,9.0,20.0,8.0,1.0,0.0,Ondo,
2020-06-12,149.0,70.0,1.0,78.0,6.0,0.0,0.0,Kwara,
2020-06-12,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-12,469.0,216.0,7.0,246.0,35.0,98.0,0.0,Oyo,
2020-06-12,32.0,20.0,3.0,9.0,0.0,0.0,0.0,Bayelsa,
2020-06-12,423.0,231.0,26.0,166.0,42.0,26.0,0.0,Borno,
2020-06-12,30.0,18.0,2.0,10.0,0.0,0.0,0.0,Ekiti,
2020-06-12,518.0,128.0,25.0,365.0,28.0,6.0,0.0,Edo,
2020-06-12,1049.0,577.0,50.0,422.0,1.0,21.0,0.0,Kano,
2020-06-12,151.0,16.0,0.0,135.0,54.0,0.0,0.0,Abia,
2020-06-12,42.0,34.0,4.0,4.0,0.0,0.0,0.0,Adamawa,
2020-06-12,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-12,411.0,219.0,22.0,170.0,0.0,0.0,1.0,Katsina,
2020-06-12,114.0,19.0,1.0,94.0,0.0,0.0,0.0,Imo,
2020-06-12,482.0,196.0,22.0,264.0,28.0,8.0,0.0,Rivers,
2020-06-12,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-12,402.0,242.0,10.0,150.0,10.0,1.0,0.0,Kaduna,
2020-06-12,53.0,36.0,7.0,10.0,1.0,11.0,0.0,Yobe,
2020-06-12,402.0,230.0,10.0,162.0,10.0,0.0,0.0,Bauchi,
2020-06-12,132.0,64.0,6.0,62.0,4.0,33.0,1.0,Nasara,
2020-06-12,152.0,70.0,0.0,82.0,0.0,0.0,0.0,Ebonyi,
2020-06-12,39.0,14.0,1.0,24.0,4.0,0.0,0.0,Enugu,
2020-06-12,132.0,103.0,14.0,15.0,3.0,0.0,0.0,Sokoto,
2020-06-12,243.0,63.0,12.0,168.0,18.0,0.0,1.0,Delta,
2020-06-12,50.0,29.0,5.0,16.0,3.0,0.0,0.0,Kebbi,
2020-06-12,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-12,544.0,214.0,14.0,316.0,21.0,0.0,1.0,Ogun,
2020-06-11,392.0,230.0,10.0,152.0,18.0,0.0,0.0,Bauchi,
2020-06-11,97.0,16.0,0.0,81.0,0.0,0.0,0.0,Abia,
2020-06-11,50.0,40.0,4.0,6.0,0.0,0.0,0.0,Osun,
2020-06-11,392.0,241.0,10.0,141.0,9.0,8.0,0.0,Kaduna,
2020-06-11,13.0,1.0,0.0,12.0,0.0,0.0,0.0,Benue,
2020-06-11,434.0,118.0,7.0,309.0,36.0,6.0,0.0,Oyo,
2020-06-11,411.0,219.0,21.0,171.0,12.0,10.0,0.0,Katsina,
2020-06-11,54.0,32.0,9.0,13.0,4.0,2.0,1.0,Ondo,
2020-06-11,152.0,70.0,0.0,82.0,0.0,0.0,0.0,Ebonyi,
2020-06-11,53.0,13.0,1.0,39.0,7.0,10.0,0.0,Anambra,
2020-06-11,47.0,29.0,5.0,13.0,4.0,0.0,1.0,Kebbi,
2020-06-11,293.0,135.0,12.0,146.0,47.0,0.0,1.0,Gombe,
2020-06-11,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-11,6611.0,997.0,82.0,5532.0,345.0,27.0,1.0,Lagos,
2020-06-11,1048.0,556.0,50.0,442.0,23.0,34.0,0.0,Kano,
2020-06-11,30.0,18.0,2.0,10.0,0.0,0.0,0.0,Ekiti,
2020-06-11,114.0,19.0,1.0,94.0,31.0,0.0,1.0,Imo,
2020-06-11,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-11,46.0,26.0,1.0,19.0,0.0,0.0,0.0,Niger,
2020-06-11,42.0,34.0,4.0,4.0,0.0,0.0,0.0,Adamawa,
2020-06-11,35.0,14.0,1.0,20.0,0.0,0.0,0.0,Enugu,
2020-06-11,225.0,63.0,11.0,151.0,28.0,13.0,0.0,Delta,
2020-06-11,128.0,31.0,5.0,92.0,1.0,0.0,0.0,Nasara,
2020-06-11,143.0,70.0,1.0,72.0,0.0,0.0,0.0,Kwara,
2020-06-11,52.0,25.0,7.0,20.0,0.0,0.0,0.0,Yobe,
2020-06-11,32.0,20.0,3.0,9.0,0.0,3.0,0.0,Bayelsa,
2020-06-11,523.0,214.0,13.0,296.0,48.0,0.0,0.0,Ogun,
2020-06-11,129.0,103.0,14.0,12.0,0.0,1.0,0.0,Sokoto,
2020-06-11,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-11,381.0,205.0,26.0,150.0,0.0,0.0,0.0,Borno,
2020-06-11,490.0,122.0,25.0,343.0,12.0,5.0,0.0,Edo,
2020-06-11,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-11,314.0,171.0,5.0,138.0,5.0,15.0,0.0,Jigawa,
2020-06-11,454.0,188.0,22.0,244.0,51.0,9.0,0.0,Rivers,
2020-06-10,30.0,18.0,2.0,10.0,0.0,0.0,0.0,Ekiti,
2020-06-10,46.0,26.0,1.0,19.0,0.0,0.0,0.0,Niger,
2020-06-10,32.0,17.0,3.0,12.0,2.0,0.0,0.0,Bayelsa,
2020-06-10,35.0,14.0,1.0,20.0,5.0,0.0,0.0,Enugu,
2020-06-10,43.0,29.0,4.0,10.0,2.0,0.0,0.0,Kebbi,
2020-06-10,399.0,209.0,21.0,169.0,0.0,0.0,0.0,Katsina,
2020-06-10,97.0,16.0,0.0,81.0,0.0,9.0,0.0,Abia,
2020-06-10,1025.0,522.0,50.0,453.0,5.0,25.0,0.0,Kano,
2020-06-10,246.0,135.0,11.0,100.0,0.0,0.0,1.0,Gombe,
2020-06-10,42.0,34.0,4.0,4.0,0.0,0.0,0.0,Adamawa,
2020-06-10,52.0,25.0,7.0,20.0,0.0,0.0,0.0,Yobe,
2020-06-10,83.0,19.0,0.0,64.0,0.0,0.0,0.0,Imo,
2020-06-10,403.0,179.0,22.0,202.0,9.0,21.0,1.0,Rivers,
2020-06-10,45.0,14.0,2.0,29.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-10,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-10,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-10,478.0,117.0,25.0,336.0,16.0,2.0,0.0,Edo,
2020-06-10,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-10,374.0,230.0,10.0,134.0,10.0,6.0,1.0,Bauchi,
2020-06-10,383.0,233.0,10.0,140.0,14.0,3.0,0.0,Kaduna,
2020-06-10,127.0,31.0,5.0,91.0,14.0,0.0,0.0,Nasara,
2020-06-10,398.0,112.0,7.0,279.0,0.0,0.0,0.0,Oyo,
2020-06-10,6266.0,970.0,81.0,5215.0,201.0,26.0,9.0,Lagos,
2020-06-10,50.0,30.0,8.0,12.0,4.0,8.0,1.0,Ondo,
2020-06-10,197.0,50.0,11.0,136.0,22.0,0.0,3.0,Delta,
2020-06-10,143.0,70.0,1.0,72.0,0.0,7.0,0.0,Kwara,
